id,file_name,original_attribute,origin_score,unmatch_attribute,unmatch_score
12448,CMIC-111k/MRI/Brain/Te-pi_0038.jpg,MRI and Brain,29.17408561706543,Ultrasound and Breast,20.17412757873535
12449,CMIC-111k/MRI/Brain/Tr-pi_0148.jpg,MRI and Brain,29.247024536132812,Ultrasound and Brain,27.872127532958984
12450,CMIC-111k/MRI/Brain/Tr-gl_0266.jpg,MRI and Brain,28.95049285888672,Xray and Dental,20.449230194091797
12451,CMIC-111k/MRI/Brain/Tr-me_0936.jpg,MRI and Brain,28.919422149658203,OCT and Retina,22.713539123535156
12452,CMIC-111k/MRI/Brain/Tr-gl_1223.jpg,MRI and Brain,28.972774505615234,MRI and Alzheimer,28.651979446411133
12453,CMIC-111k/MRI/Brain/Te-pi_0105.jpg,MRI and Brain,29.91640281677246,CT and Chest,24.993480682373047
12454,CMIC-111k/MRI/Brain/Tr-me_0752.jpg,MRI and Brain,29.46250343322754,Dermoscopy and Skin,19.095842361450195
12455,CMIC-111k/MRI/Brain/Tr-no_1045.jpg,MRI and Brain,31.558074951171875,CT and Chest,25.275611877441406
12456,CMIC-111k/MRI/Brain/Te-no_0197.jpg,MRI and Brain,29.74933624267578,CT and Brain,28.641992568969727
12457,CMIC-111k/MRI/Brain/Tr-me_0949.jpg,MRI and Brain,30.02657699584961,Ultrasound and Breast,19.99886703491211
12458,CMIC-111k/MRI/Brain/Tr-no_0825.jpg,MRI and Brain,30.574554443359375,Ultrasound and Ovary,22.565126419067383
12459,CMIC-111k/MRI/Brain/Tr-pi_0859.jpg,MRI and Brain,30.344554901123047,Xray and Chest,19.43146514892578
12460,CMIC-111k/MRI/Brain/Y194.jpg,MRI and Brain,28.532169342041016,Endoscopy and Gastroent,21.96038818359375
12461,CMIC-111k/MRI/Brain/Tr-gl_1189.jpg,MRI and Brain,29.10654067993164,Xray and Skeleton,24.600065231323242
12462,CMIC-111k/MRI/Brain/Tr-gl_0917.jpg,MRI and Brain,28.740394592285156,Ultrasound and Breast,20.64757537841797
12463,CMIC-111k/MRI/Brain/Tr-me_0957.jpg,MRI and Brain,29.835777282714844,Ultrasound and Breast,21.356067657470703
12464,CMIC-111k/MRI/Brain/Tr-me_0823.jpg,MRI and Brain,29.02180290222168,Ultrasound and Baby,18.65169906616211
12465,CMIC-111k/MRI/Brain/Tr-me_1142.jpg,MRI and Brain,29.988821029663086,Xray and Skeleton,24.55927085876465
12466,CMIC-111k/MRI/Brain/Tr-pi_1127.jpg,MRI and Brain,28.268959045410156,Mamography and Breast,23.5224666595459
12467,CMIC-111k/MRI/Brain/Te-no_0074.jpg,MRI and Brain,29.39789390563965,Xray and Skeleton,22.34854507446289
12468,CMIC-111k/MRI/Brain/Tr-gl_0023.jpg,MRI and Brain,28.253122329711914,Fundus and Retina,24.674640655517578
12469,CMIC-111k/MRI/Brain/Tr-no_0094.jpg,MRI and Brain,30.408355712890625,Mamography and Breast,21.94198226928711
12470,CMIC-111k/MRI/Brain/Y242.jpg,MRI and Brain,28.96884536743164,CT and Chest,23.8990478515625
12471,CMIC-111k/MRI/Brain/Tr-me_0112.jpg,MRI and Brain,29.108531951904297,Ultrasound and Breast,20.61203956604004
12472,CMIC-111k/MRI/Brain/Tr-gl_0747.jpg,MRI and Brain,29.11249542236328,Xray and Dental,23.53955078125
12473,CMIC-111k/MRI/Brain/Tr-gl_0637.jpg,MRI and Brain,29.379772186279297,Ultrasound and Carotid,23.796993255615234
12474,CMIC-111k/MRI/Brain/Tr-me_0040.jpg,MRI and Brain,27.76917266845703,CT and Brain,27.08837890625
12475,CMIC-111k/MRI/Brain/Te-no_0383.jpg,MRI and Brain,30.46718978881836,Xray and Dental,23.337339401245117
12476,CMIC-111k/MRI/Brain/Tr-no_0344.jpg,MRI and Brain,29.533489227294922,Fundus and Retina,25.902360916137695
12477,CMIC-111k/MRI/Brain/Y34.jpg,MRI and Brain,29.339452743530273,OCT and Retina,22.798480987548828
12478,CMIC-111k/MRI/Brain/Tr-pi_0642.jpg,MRI and Brain,29.262296676635742,Xray and Chest,20.99594497680664
12479,CMIC-111k/MRI/Brain/IM0000205.jpg,MRI and Brain,30.53509521484375,Xray and Chest,20.329219818115234
12480,CMIC-111k/MRI/Brain/Tr-pi_0941.jpg,MRI and Brain,28.58302116394043,Ultrasound and Brain,25.930782318115234
12481,CMIC-111k/MRI/Brain/Te-no_0049.jpg,MRI and Brain,28.146007537841797,Xray and Skeleton,21.686260223388672
12482,CMIC-111k/MRI/Brain/Tr-gl_1226.jpg,MRI and Brain,30.132854461669922,MRI and Alzheimer,30.19072723388672
12483,CMIC-111k/MRI/Brain/Tr-me_0313.jpg,MRI and Brain,28.40036964416504,Xray and Skeleton,21.941307067871094
12484,CMIC-111k/MRI/Brain/no8.jpg,MRI and Brain,29.154890060424805,MRI and Alzheimer,29.73477554321289
12485,CMIC-111k/MRI/Brain/No15.jpg,MRI and Brain,29.237651824951172,CT and Brain,27.44232749938965
12486,CMIC-111k/MRI/Brain/Te-pi_0028.jpg,MRI and Brain,28.608488082885742,Mamography and Breast,22.683786392211914
12487,CMIC-111k/MRI/Brain/Tr-pi_0463.jpg,MRI and Brain,28.833606719970703,Xray and Dental,21.966541290283203
12488,CMIC-111k/MRI/Brain/Tr-no_0139.jpg,MRI and Brain,30.49298095703125,CT and Heart,23.68627166748047
12489,CMIC-111k/MRI/Brain/Te-gl_0078.jpg,MRI and Brain,28.323593139648438,Ultrasound and Breast,21.32091522216797
12490,CMIC-111k/MRI/Brain/Te-gl_0133.jpg,MRI and Brain,29.239742279052734,OCT and Retina,22.82632064819336
12491,CMIC-111k/MRI/Brain/Tr-pi_1325.jpg,MRI and Brain,29.664823532104492,CT and Heart,24.211172103881836
12492,CMIC-111k/MRI/Brain/IM000004.jpg,MRI and Brain,29.55339813232422,Fundus and Retina,23.747013092041016
12493,CMIC-111k/MRI/Brain/Tr-gl_0137.jpg,MRI and Brain,29.01950454711914,Ultrasound and Breast,19.783201217651367
12494,CMIC-111k/MRI/Brain/Tr-pi_0438.jpg,MRI and Brain,29.412113189697266,Xray and Dental,22.98103904724121
12495,CMIC-111k/MRI/Brain/Tr-gl_0850.jpg,MRI and Brain,30.101242065429688,CT and Brain,28.082298278808594
12496,CMIC-111k/MRI/Brain/Tr-me_0580.jpg,MRI and Brain,30.337554931640625,Ultrasound and Baby,22.015783309936523
12497,CMIC-111k/MRI/Brain/Tr-me_0478.jpg,MRI and Brain,30.698402404785156,Ultrasound and Ovary,23.426685333251953
12498,CMIC-111k/MRI/Brain/Tr-no_0321.jpg,MRI and Brain,31.12259864807129,MRI and Alzheimer,31.811737060546875
12499,CMIC-111k/MRI/Brain/Te-me_0099.jpg,MRI and Brain,31.504884719848633,Fundus and Retina,26.439990997314453
12500,CMIC-111k/MRI/Brain/Tr-no_0908.jpg,MRI and Brain,31.75381851196289,CT and Heart,25.876079559326172
12501,CMIC-111k/MRI/Brain/Tr-pi_1061.jpg,MRI and Brain,28.807355880737305,CT and Brain,27.489282608032227
12502,CMIC-111k/MRI/Brain/Tr-me_0222.jpg,MRI and Brain,31.358600616455078,Fundus and Retina,25.361831665039062
12503,CMIC-111k/MRI/Brain/Tr-gl_0268.jpg,MRI and Brain,29.49976348876953,Mamography and Breast,23.614234924316406
12504,CMIC-111k/MRI/Brain/Tr-gl_0548.jpg,MRI and Brain,28.60239028930664,Ultrasound and Ovary,21.788206100463867
12505,CMIC-111k/MRI/Brain/3no.jpg,MRI and Brain,31.005191802978516,Mamography and Breast,23.336570739746094
12506,CMIC-111k/MRI/Brain/Tr-no_0736.jpg,MRI and Brain,30.033143997192383,Mamography and Breast,22.91262435913086
12507,CMIC-111k/MRI/Brain/Tr-me_1014.jpg,MRI and Brain,30.543169021606445,MRI and Alzheimer,29.93604278564453
12508,CMIC-111k/MRI/Brain/Tr-pi_1333.jpg,MRI and Brain,29.747859954833984,Ultrasound and Brain,27.308805465698242
12509,CMIC-111k/MRI/Brain/Tr-me_1021.jpg,MRI and Brain,30.032882690429688,Ultrasound and Breast,22.31978988647461
12510,CMIC-111k/MRI/Brain/Te-me_0024.jpg,MRI and Brain,29.733558654785156,Xray and Dental,21.18027687072754
12511,CMIC-111k/MRI/Brain/Tr-no_1507.jpg,MRI and Brain,30.363548278808594,Ultrasound and Baby,20.694299697875977
12512,CMIC-111k/MRI/Brain/Te-pi_0272.jpg,MRI and Brain,29.44039535522461,OCT and Retina,23.254344940185547
12513,CMIC-111k/MRI/Brain/Tr-me_0564.jpg,MRI and Brain,29.904212951660156,Ultrasound and Brain,27.78025245666504
12514,CMIC-111k/MRI/Brain/Tr-gl_0796.jpg,MRI and Brain,29.50410270690918,Ultrasound and Baby,21.00702667236328
12515,CMIC-111k/MRI/Brain/Tr-me_0442.jpg,MRI and Brain,29.18270492553711,Xray and Skeleton,23.28696060180664
12516,CMIC-111k/MRI/Brain/Te-pi_0018.jpg,MRI and Brain,28.934913635253906,OCT and Retina,22.655258178710938
12517,CMIC-111k/MRI/Brain/Tr-me_0811.jpg,MRI and Brain,31.933147430419922,Ultrasound and Brain,30.12281036376953
12518,CMIC-111k/MRI/Brain/Tr-pi_1281.jpg,MRI and Brain,29.462430953979492,Ultrasound and Baby,19.868877410888672
12519,CMIC-111k/MRI/Brain/Tr-pi_1250.jpg,MRI and Brain,29.087488174438477,Xray and Chest,20.311336517333984
12520,CMIC-111k/MRI/Brain/Tr-pi_0621.jpg,MRI and Brain,28.721839904785156,Dermoscopy and Skin,18.499954223632812
12521,CMIC-111k/MRI/Brain/IM0000146.jpg,MRI and Brain,27.73528289794922,Ultrasound and Baby,18.34587860107422
12522,CMIC-111k/MRI/Brain/Tr-me_0841.jpg,MRI and Brain,30.363365173339844,Ultrasound and Baby,21.568187713623047
12523,CMIC-111k/MRI/Brain/Te-gl_0016.jpg,MRI and Brain,29.918975830078125,Xray and Dental,20.988445281982422
12524,CMIC-111k/MRI/Brain/Te-gl_0214.jpg,MRI and Brain,29.225936889648438,Ultrasound and Ovary,25.257272720336914
12525,CMIC-111k/MRI/Brain/IM000019.jpg,MRI and Brain,30.996063232421875,Endoscopy and Gastroent,20.380043029785156
12526,CMIC-111k/MRI/Brain/IM0000463.jpg,MRI and Brain,28.618547439575195,Xray and Chest,23.361488342285156
12527,CMIC-111k/MRI/Brain/Tr-me_1280.jpg,MRI and Brain,30.94217300415039,CT and Chest,24.872220993041992
12528,CMIC-111k/MRI/Brain/Tr-me_1099.jpg,MRI and Brain,29.440242767333984,Ultrasound and Ovary,25.900768280029297
12529,CMIC-111k/MRI/Brain/Y168.jpg,MRI and Brain,29.456192016601562,MRI and Alzheimer,29.401325225830078
12530,CMIC-111k/MRI/Brain/Tr-pi_0180.jpg,MRI and Brain,29.498729705810547,Ultrasound and Ovary,22.188697814941406
12531,CMIC-111k/MRI/Brain/Tr-pi_0317.jpg,MRI and Brain,29.750335693359375,Xray and Skeleton,23.660659790039062
12532,CMIC-111k/MRI/Brain/Tr-no_0792.jpg,MRI and Brain,31.151081085205078,Ultrasound and Baby,20.390174865722656
12533,CMIC-111k/MRI/Brain/Tr-no_0288.jpg,MRI and Brain,29.384197235107422,OCT and Retina,22.623809814453125
12534,CMIC-111k/MRI/Brain/Tr-no_1232.jpg,MRI and Brain,29.48797035217285,CT and Chest,23.50025177001953
12535,CMIC-111k/MRI/Brain/Tr-gl_0784.jpg,MRI and Brain,29.678199768066406,OCT and Retina,22.645286560058594
12536,CMIC-111k/MRI/Brain/Tr-pi_0554.jpg,MRI and Brain,29.308128356933594,Ultrasound and Baby,19.221511840820312
12537,CMIC-111k/MRI/Brain/Tr-pi_1108.jpg,MRI and Brain,29.261245727539062,Ultrasound and Baby,19.349273681640625
12538,CMIC-111k/MRI/Brain/Tr-gl_0204.jpg,MRI and Brain,29.29682159423828,Fundus and Retina,26.46957015991211
12539,CMIC-111k/MRI/Brain/Tr-pi_1316.jpg,MRI and Brain,29.175350189208984,Endoscopy and Gastroent,22.18232536315918
12540,CMIC-111k/MRI/Brain/Te-me_0176.jpg,MRI and Brain,30.293643951416016,CT and Chest,25.336442947387695
12541,CMIC-111k/MRI/Brain/Y46.jpg,MRI and Brain,28.392757415771484,CT and Brain,27.192609786987305
12542,CMIC-111k/MRI/Brain/Te-pi_0239.jpg,MRI and Brain,29.25421905517578,CT and Chest,24.291059494018555
12543,CMIC-111k/MRI/Brain/Te-pi_0044.jpg,MRI and Brain,28.587085723876953,Ultrasound and Brain,25.899925231933594
12544,CMIC-111k/MRI/Brain/Tr-no_1146.jpg,MRI and Brain,30.059194564819336,Ultrasound and Brain,28.902618408203125
12545,CMIC-111k/MRI/Brain/Tr-no_1318.jpg,MRI and Brain,28.395484924316406,Ultrasound and Brain,26.635929107666016
12546,CMIC-111k/MRI/Brain/Te-gl_0189.jpg,MRI and Brain,29.2144775390625,Xray and Skeleton,25.972816467285156
12547,CMIC-111k/MRI/Brain/Tr-me_0746.jpg,MRI and Brain,29.239713668823242,Fundus and Retina,24.26816749572754
12548,CMIC-111k/MRI/Brain/Tr-pi_0170.jpg,MRI and Brain,29.592239379882812,Ultrasound and Brain,27.88022804260254
12549,CMIC-111k/MRI/Brain/Tr-no_0868.jpg,MRI and Brain,31.8317928314209,Ultrasound and Baby,20.512649536132812
12550,CMIC-111k/MRI/Brain/Tr-gl_1186.jpg,MRI and Brain,29.701427459716797,CT and Brain,28.42577362060547
12551,CMIC-111k/MRI/Brain/Tr-pi_0198.jpg,MRI and Brain,29.658035278320312,Ultrasound and Carotid,22.989055633544922
12552,CMIC-111k/MRI/Brain/No13.jpg,MRI and Brain,29.812786102294922,Ultrasound and Brain,28.79496192932129
12553,CMIC-111k/MRI/Brain/Tr-gl_1225.jpg,MRI and Brain,29.686447143554688,Dermoscopy and Skin,20.9240779876709
12554,CMIC-111k/MRI/Brain/Tr-no_0477.jpg,MRI and Brain,30.598691940307617,OCT and Retina,23.31285858154297
12555,CMIC-111k/MRI/Brain/Tr-gl_1090.jpg,MRI and Brain,29.390052795410156,CT and Brain,27.747699737548828
12556,CMIC-111k/MRI/Brain/Tr-pi_0951.jpg,MRI and Brain,28.28661346435547,Ultrasound and Ovary,21.691734313964844
12557,CMIC-111k/MRI/Brain/Te-pi_0217.jpg,MRI and Brain,29.010807037353516,Endoscopy and Gastroent,21.350643157958984
12558,CMIC-111k/MRI/Brain/Tr-me_0736.jpg,MRI and Brain,29.538108825683594,Ultrasound and Brain,28.167980194091797
12559,CMIC-111k/MRI/Brain/Tr-no_1316.jpg,MRI and Brain,29.101505279541016,Fundus and Retina,24.695228576660156
12560,CMIC-111k/MRI/Brain/Tr-no_1537.jpg,MRI and Brain,29.273361206054688,Xray and Chest,20.5268497467041
12561,CMIC-111k/MRI/Brain/Tr-pi_0461.jpg,MRI and Brain,29.704490661621094,Ultrasound and Baby,20.13962173461914
12562,CMIC-111k/MRI/Brain/Tr-pi_0077.jpg,MRI and Brain,29.99768829345703,Ultrasound and Carotid,21.850881576538086
12563,CMIC-111k/MRI/Brain/Tr-me_0678.jpg,MRI and Brain,29.622364044189453,Dermoscopy and Skin,19.821216583251953
12564,CMIC-111k/MRI/Brain/Tr-me_0634.jpg,MRI and Brain,29.34958267211914,CT and Brain,28.51679229736328
12565,CMIC-111k/MRI/Brain/Tr-me_0961.jpg,MRI and Brain,28.908889770507812,Ultrasound and Brain,27.849994659423828
12566,CMIC-111k/MRI/Brain/Tr-pi_0908.jpg,MRI and Brain,29.92828369140625,Ultrasound and Brain,28.506397247314453
12567,CMIC-111k/MRI/Brain/Tr-me_0456.jpg,MRI and Brain,30.764862060546875,Xray and Chest,22.29851531982422
12568,CMIC-111k/MRI/Brain/no923.jpg,MRI and Brain,29.78931427001953,Ultrasound and Brain,27.984115600585938
12569,CMIC-111k/MRI/Brain/Tr-gl_0641.jpg,MRI and Brain,28.201902389526367,CT and Brain,27.76608657836914
12570,CMIC-111k/MRI/Brain/Tr-no_0598.jpg,MRI and Brain,31.28427505493164,Ultrasound and Carotid,23.221593856811523
12571,CMIC-111k/MRI/Brain/Tr-pi_0844.jpg,MRI and Brain,29.881404876708984,Xray and Chest,20.179471969604492
12572,CMIC-111k/MRI/Brain/Te-pi_0269.jpg,MRI and Brain,30.592723846435547,OCT and Retina,23.491222381591797
12573,CMIC-111k/MRI/Brain/Tr-me_0477.jpg,MRI and Brain,30.28779411315918,Fundus and Retina,25.286376953125
12574,CMIC-111k/MRI/Brain/Tr-me_0153.jpg,MRI and Brain,30.533414840698242,CT and Chest,25.46039581298828
12575,CMIC-111k/MRI/Brain/Tr-gl_0118.jpg,MRI and Brain,29.48042869567871,OCT and Retina,22.724163055419922
12576,CMIC-111k/MRI/Brain/Tr-gl_0015.jpg,MRI and Brain,28.384906768798828,OCT and Retina,22.97000503540039
12577,CMIC-111k/MRI/Brain/Tr-no_0644.jpg,MRI and Brain,29.488113403320312,Ultrasound and Ovary,20.874908447265625
12578,CMIC-111k/MRI/Brain/Te-gl_0158.jpg,MRI and Brain,29.431743621826172,Xray and Chest,20.88172721862793
12579,CMIC-111k/MRI/Brain/Tr-me_0311.jpg,MRI and Brain,29.01220703125,Ultrasound and Carotid,22.529706954956055
12580,CMIC-111k/MRI/Brain/Tr-no_1154.jpg,MRI and Brain,30.89722442626953,CT and Chest,24.48679542541504
12581,CMIC-111k/MRI/Brain/Tr-me_1252.jpg,MRI and Brain,31.4652099609375,Ultrasound and Ovary,24.39360809326172
12582,CMIC-111k/MRI/Brain/Tr-gl_0673.jpg,MRI and Brain,30.282180786132812,Xray and Dental,25.537879943847656
12583,CMIC-111k/MRI/Brain/Tr-gl_0202.jpg,MRI and Brain,27.132343292236328,CT and Heart,23.52574348449707
12584,CMIC-111k/MRI/Brain/Tr-me_1235.jpg,MRI and Brain,29.81265640258789,Xray and Chest,20.03253746032715
12585,CMIC-111k/MRI/Brain/Te-me_0048.jpg,MRI and Brain,28.96527671813965,Dermoscopy and Skin,19.734722137451172
12586,CMIC-111k/MRI/Brain/Tr-no_0494.jpg,MRI and Brain,30.830493927001953,Ultrasound and Carotid,23.785202026367188
12587,CMIC-111k/MRI/Brain/IM0000064.jpg,MRI and Brain,30.13636589050293,MRI and Alzheimer,30.539447784423828
12588,CMIC-111k/MRI/Brain/Tr-no_1541.jpg,MRI and Brain,30.631553649902344,Dermoscopy and Skin,21.11825180053711
12589,CMIC-111k/MRI/Brain/Tr-gl_1213.jpg,MRI and Brain,29.139347076416016,Mamography and Breast,22.563108444213867
12590,CMIC-111k/MRI/Brain/Tr-no_0157.jpg,MRI and Brain,29.069660186767578,Xray and Dental,23.2060489654541
12591,CMIC-111k/MRI/Brain/Tr-pi_0858.jpg,MRI and Brain,29.911453247070312,Ultrasound and Baby,20.35634994506836
12592,CMIC-111k/MRI/Brain/Tr-pi_0277.jpg,MRI and Brain,28.780799865722656,Endoscopy and Gastroent,23.204681396484375
12593,CMIC-111k/MRI/Brain/Tr-me_0794.jpg,MRI and Brain,30.397300720214844,OCT and Retina,23.900585174560547
12594,CMIC-111k/MRI/Brain/Tr-gl_0035.jpg,MRI and Brain,29.038299560546875,Xray and Skeleton,23.005075454711914
