id,file_name,original_attribute,origin_score,unmatch_attribute,unmatch_score
41886,CMIC-111k/CT/Brain/122__16_.jpg,CT and Brain,27.418434143066406,Fundus and Retina,24.871915817260742
41887,CMIC-111k/CT/Brain/80__16_.jpg,CT and Brain,26.89697265625,Fundus and Retina,25.206464767456055
41888,CMIC-111k/CT/Brain/65__13_.jpg,CT and Brain,25.952964782714844,Ultrasound and Carotid,25.096088409423828
41889,CMIC-111k/CT/Brain/77__12_.jpg,CT and Brain,26.23855972290039,Ultrasound and Carotid,23.95095443725586
41890,CMIC-111k/CT/Brain/127__16_.jpg,CT and Brain,26.188180923461914,Ultrasound and Carotid,24.18838119506836
41891,CMIC-111k/CT/Brain/91__7_.jpg,CT and Brain,26.311187744140625,MRI and Alzheimer,28.091646194458008
41892,CMIC-111k/CT/Brain/109__17_.jpg,CT and Brain,27.960983276367188,Xray and Skeleton,22.400470733642578
41893,CMIC-111k/CT/Brain/126__19_.jpg,CT and Brain,27.45303726196289,Xray and Chest,20.873668670654297
41894,CMIC-111k/CT/Brain/72__19_.jpg,CT and Brain,26.95073699951172,MRI and Brain,27.407005310058594
41895,CMIC-111k/CT/Brain/101__27_.jpg,CT and Brain,29.007400512695312,MRI and Alzheimer,29.22572898864746
41896,CMIC-111k/CT/Brain/53__39_.jpg,CT and Brain,28.422916412353516,Xray and Chest,22.518783569335938
41897,CMIC-111k/CT/Brain/69__31_.jpg,CT and Brain,28.40953826904297,MRI and Alzheimer,29.43475341796875
41898,CMIC-111k/CT/Brain/120__11_.jpg,CT and Brain,26.479055404663086,Ultrasound and Carotid,25.035812377929688
41899,CMIC-111k/CT/Brain/56__10_.jpg,CT and Brain,27.35085678100586,CT and Chest,23.889808654785156
41900,CMIC-111k/CT/Brain/66__41_.jpg,CT and Brain,28.119361877441406,Ultrasound and Baby,22.535720825195312
41901,CMIC-111k/CT/Brain/102__27_.jpg,CT and Brain,29.25550079345703,Ultrasound and Brain,28.09749984741211
41902,CMIC-111k/CT/Brain/96__30_.jpg,CT and Brain,29.512706756591797,MRI and Brain,29.229001998901367
41903,CMIC-111k/CT/Brain/96__29_.jpg,CT and Brain,28.94705581665039,Ultrasound and Brain,26.220462799072266
41904,CMIC-111k/CT/Brain/64__2_.jpg,CT and Brain,27.083297729492188,Ultrasound and Ovary,23.719270706176758
41905,CMIC-111k/CT/Brain/127__28_.jpg,CT and Brain,24.33694839477539,Dermoscopy and Skin,24.93936538696289
41906,CMIC-111k/CT/Brain/74__33_.jpg,CT and Brain,27.844955444335938,Mamography and Breast,23.28460693359375
41907,CMIC-111k/CT/Brain/65__11_.jpg,CT and Brain,26.134435653686523,Mamography and Breast,22.680091857910156
41908,CMIC-111k/CT/Brain/107__28_.jpg,CT and Brain,28.976224899291992,MRI and Brain,28.9560489654541
41909,CMIC-111k/CT/Brain/50__24_.jpg,CT and Brain,26.572345733642578,Endoscopy and Gastroent,23.84668731689453
41910,CMIC-111k/CT/Brain/89__3_.jpg,CT and Brain,26.29062271118164,Xray and Dental,23.18815040588379
41911,CMIC-111k/CT/Brain/97__24_.jpg,CT and Brain,27.180910110473633,Endoscopy and Gastroent,22.098243713378906
41912,CMIC-111k/CT/Brain/68__35_.jpg,CT and Brain,28.077754974365234,Mamography and Breast,28.33481216430664
41913,CMIC-111k/CT/Brain/61__3_.jpg,CT and Brain,26.119369506835938,Xray and Skeleton,22.2208251953125
41914,CMIC-111k/CT/Brain/69__24_.jpg,CT and Brain,27.19143295288086,Ultrasound and Baby,18.975486755371094
41915,CMIC-111k/CT/Brain/52__34_.jpg,CT and Brain,29.404067993164062,MRI and Brain,29.63692283630371
41916,CMIC-111k/CT/Brain/116__20_.jpg,CT and Brain,26.76889991760254,MRI and Alzheimer,27.736772537231445
41917,CMIC-111k/CT/Brain/127__1_.jpg,CT and Brain,24.24183464050293,Xray and Chest,23.485572814941406
41918,CMIC-111k/CT/Brain/130__3_.jpg,CT and Brain,26.295167922973633,Ultrasound and Ovary,22.951473236083984
41919,CMIC-111k/CT/Brain/76__3_.jpg,CT and Brain,25.008712768554688,MRI and Alzheimer,25.539846420288086
41920,CMIC-111k/CT/Brain/63__11_.jpg,CT and Brain,26.322345733642578,Ultrasound and Brain,25.525588989257812
41921,CMIC-111k/CT/Brain/93__22_.jpg,CT and Brain,26.63705062866211,CT and Heart,24.248050689697266
41922,CMIC-111k/CT/Brain/101__25_.jpg,CT and Brain,29.101993560791016,Xray and Dental,22.084152221679688
41923,CMIC-111k/CT/Brain/70__13_.jpg,CT and Brain,27.109920501708984,Ultrasound and Brain,25.70368194580078
41924,CMIC-111k/CT/Brain/105__5_.jpg,CT and Brain,26.279325485229492,Mamography and Breast,24.505020141601562
41925,CMIC-111k/CT/Brain/70__45_.jpg,CT and Brain,29.46953582763672,MRI and Brain,30.601863861083984
41926,CMIC-111k/CT/Brain/126__24_.jpg,CT and Brain,28.218013763427734,Xray and Dental,21.865055084228516
41927,CMIC-111k/CT/Brain/111__16_.jpg,CT and Brain,25.267154693603516,CT and Chest,25.440244674682617
41928,CMIC-111k/CT/Brain/50__4_.jpg,CT and Brain,26.996810913085938,Xray and Dental,22.237051010131836
41929,CMIC-111k/CT/Brain/124__30_.jpg,CT and Brain,26.787315368652344,Mamography and Breast,25.059581756591797
