id,text_sim_score_malicious,text_sim_score_unmatch,image_text_sim_score_malicious_nature,image_text_sim_score_unmatch_nature,image_text_sim_score_malicious_bio,image_text_sim_score_unmatch_nature_bio
1,0.7799127101898193,0.5709042549133301,33.4564094543457,22.334367752075195,37.29042053222656,15.415338516235352
2,0.7706257104873657,0.537781834602356,29.667781829833984,23.516460418701172,29.633365631103516,19.616140365600586
3,0.715959906578064,0.5624738931655884,22.09358024597168,22.09358024597168,18.169662475585938,18.169662475585938
4,0.833203911781311,0.5759443044662476,30.233890533447266,25.950807571411133,38.203041076660156,16.86675453186035
5,0.48919662833213806,0.5250200033187866,31.09242057800293,25.422212600708008,29.379934310913086,11.007573127746582
6,0.6368082761764526,0.4622874855995178,17.626924514770508,16.488065719604492,17.225830078125,16.604204177856445
7,0.7831194400787354,0.3949447274208069,21.234060287475586,21.234060287475586,11.023012161254883,11.023012161254883
8,0.8481022119522095,0.2845692038536072,30.376758575439453,22.122514724731445,28.516483306884766,7.212528228759766
9,0.7847564220428467,0.4456239938735962,20.94234848022461,20.47634506225586,16.740163803100586,17.507164001464844
10,0.37524062395095825,0.30922025442123413,16.835987091064453,16.835987091064453,9.557534217834473,9.557534217834473
11,0.44624847173690796,0.594805121421814,35.212196350097656,20.447134017944336,35.31904602050781,12.684045791625977
12,0.795894980430603,0.4391635060310364,25.459447860717773,25.459447860717773,14.492801666259766,14.492801666259766
13,0.6615151166915894,0.5655341148376465,30.4417724609375,16.131715774536133,21.710378646850586,16.985795974731445
14,0.38705533742904663,0.31814518570899963,18.977123260498047,18.977123260498047,6.513283729553223,6.513283729553223
15,0.8155066967010498,0.6926392316818237,29.41946029663086,17.331613540649414,32.55314254760742,13.63656997680664
16,0.8049331903457642,0.5157935619354248,22.428016662597656,22.428016662597656,13.752567291259766,13.752567291259766
17,0.7179051637649536,0.5016540288925171,22.705936431884766,22.64896011352539,22.447490692138672,21.557336807250977
18,0.8047161102294922,0.5952537059783936,28.955163955688477,17.873252868652344,25.970321655273438,16.237701416015625
19,0.6810579895973206,0.5197638273239136,20.93026351928711,20.196609497070312,13.572319984436035,20.984073638916016
20,0.7963750958442688,0.3858487010002136,21.2605037689209,21.178495407104492,22.03287124633789,17.50418472290039
21,0.5179636478424072,0.5992529392242432,31.3574161529541,21.599552154541016,30.053956985473633,13.64595890045166
22,0.8125565648078918,0.5813705921173096,26.466720581054688,20.472854614257812,31.419828414916992,16.685699462890625
23,0.7084119915962219,0.5406513214111328,20.424144744873047,20.424144744873047,23.188283920288086,23.188283920288086
24,0.7441709041595459,0.5656936764717102,24.47443199157715,21.432674407958984,12.137752532958984,5.6802568435668945
25,0.7993945479393005,0.5611609816551208,22.28240203857422,22.28240203857422,18.358539581298828,18.358539581298828
26,0.7179051637649536,0.5207681655883789,21.894332885742188,21.850757598876953,26.94481658935547,18.321937561035156
27,0.6678399443626404,0.5164533853530884,24.738449096679688,24.071216583251953,26.211780548095703,27.070667266845703
28,0.514119029045105,0.6182823181152344,31.285320281982422,23.62035369873047,27.58313751220703,20.26123809814453
29,0.46581655740737915,0.6315169334411621,28.20065689086914,24.730072021484375,27.766910552978516,9.27703857421875
30,0.44058674573898315,0.31749051809310913,31.79202651977539,19.447694778442383,28.14422035217285,10.597955703735352
31,0.39079082012176514,0.31606030464172363,16.702438354492188,16.702438354492188,5.209964752197266,5.209964752197266
32,0.662266731262207,0.40278851985931396,21.640491485595703,19.82976722717285,13.578054428100586,9.27206802368164
33,0.8110281229019165,0.6048941612243652,27.895872116088867,24.146244049072266,35.050132751464844,18.221437454223633
34,0.632280707359314,0.41290736198425293,20.412778854370117,20.412778854370117,11.563343048095703,11.563343048095703
35,0.4917590022087097,0.32864809036254883,35.23908233642578,20.667827606201172,32.268985748291016,21.6478328704834
36,0.42100945115089417,0.37411144375801086,17.84195327758789,17.84195327758789,11.030426025390625,11.030426025390625
37,0.7046881318092346,0.5382556915283203,22.83913803100586,21.97604751586914,13.687088012695312,13.153902053833008
38,0.8047953844070435,0.6125859618186951,30.46103286743164,23.059438705444336,33.75775146484375,16.715505599975586
39,0.7463535666465759,0.5603042840957642,21.851879119873047,22.468856811523438,22.172109603881836,21.47439193725586
40,0.773959755897522,0.6099938154220581,30.047119140625,17.77417755126953,36.14128112792969,12.828420639038086
41,0.8006143569946289,0.624061644077301,24.555830001831055,24.555830001831055,25.01126480102539,25.01126480102539
42,0.3977585732936859,0.3756062388420105,16.78089141845703,16.78089141845703,9.47066879272461,9.47066879272461
43,0.8110969662666321,0.49345093965530396,25.30703353881836,25.30703353881836,13.748369216918945,13.748369216918945
